 calls=          53 f/ubound   2.4772478873390313     
 calls=         233 f/ubound   1.0327724458937872     
 calls=         254 f/ubound   1.0232857219150029     
 calls=         698 f/ubound   1.1938084141570200     
 calls=         830 f/ubound   1.6551488384553383     
 calls=        1545 f/ubound   1.7892807204554075     
 calls=        2826 f/ubound   1.2903673411963961     
 calls=        2945 f/ubound   1.4589132179818680     
 calls=        4642 f/ubound   1.4847460698770250     
 calls=        4804 f/ubound   1.1747487260336895     
 calls=        5044 f/ubound   1.0313604128689984     
 calls=        5278 f/ubound   1.1080899005597968     
 calls=        5655 f/ubound   1.0276011487393426     
 calls=        5914 f/ubound   1.3034342941996833     
 calls=        6050 f/ubound   2.2779072950602020     
 calls=        6368 f/ubound   1.1344158003258136     
 calls=        6566 f/ubound   1.2262387862173849     
 calls=        6734 f/ubound   1.6367283005241029     
 calls=        6771 f/ubound   1.3697397732725973     
 calls=        7651 f/ubound   1.2473475068507576     
 calls=        7890 f/ubound   2.1469756188876850     
 calls=        8689 f/ubound   1.3074777711385588     
 calls=        9179 f/ubound   1.5447297318546764     
 calls=        9293 f/ubound   1.1990586515114907     
 calls=       10041 f/ubound   2.1501600886921510     
 calls=       10374 f/ubound   1.1674589754370968     
 calls=       10558 f/ubound   1.7922638581918042     
 calls=       10817 f/ubound   1.3328282634975235     
 calls=       11738 f/ubound   1.1015888045523847     
 calls=       13770 f/ubound   1.2254433232604400     
 calls=       15006 f/ubound   1.1406833252775668     
 calls=       15254 f/ubound   1.5884008051881005     
 calls=       15351 f/ubound   2.1220355071911312     
 calls=       16121 f/ubound   1.2077483952532126     
 calls=       16177 f/ubound   1.3333550850958826     
 calls=       16453 f/ubound   1.2379012992074032     
 calls=       16807 f/ubound   1.3235086633317785     
 calls=       17262 f/ubound   1.2303779238995145     
